uri,label_de,label_es
https://d-nb.info/gnd/1281560251,Abendessen <Motiv>,cena
https://d-nb.info/gnd/4393589-8,Abendgebet,oración vespertina
https://d-nb.info/gnd/4141005-1,Abendgottesdienst,servicio religioso vespertino
https://d-nb.info/gnd/4141006-3,Abendgymnasium,instituto nocturno
https://d-nb.info/gnd/4221285-6,Abendkleid,vestido de noche
https://d-nb.info/gnd/1152292471,Abendländische Bewegung,movimiento occidental
https://d-nb.info/gnd/4141007-5,Abendländischer Lebensbaum,árbol de la vida occidental
https://d-nb.info/gnd/4141008-7,Abendländisches Schisma,"Cisma de Occidente, 1378-1417"
https://d-nb.info/gnd/4141009-9,Abendlichtnelke,clavelina vespertina
https://d-nb.info/gnd/4570830-7,Abendlied,canción vespertina
https://d-nb.info/gnd/4000081-3,Abendmahl,Santa Cena
https://d-nb.info/gnd/4267166-8,Abendmahl <Motiv>,Santa Cena
https://d-nb.info/gnd/4135905-7,Abendmahlsgottesdienst,culto de la Santa Cena
https://d-nb.info/gnd/4770930-3,Abendmahlskanne,jarra de la Santa Cena
https://d-nb.info/gnd/7726973-1,Abendmahlskelch,cáliz de la Santa Cena
https://d-nb.info/gnd/4273895-7,Abendmahlslehre,doctrina de la Santa Cena
https://d-nb.info/gnd/4139491-4,Abendmahlsliturgie,liturgia de la Santa Cena
https://d-nb.info/gnd/1042070571,Abendmahlsmarke,ficha de la Santa Cena
https://d-nb.info/gnd/4141011-7,Abendmahlsordnung,ordenanza de la Santa Cena
https://d-nb.info/gnd/4443401-7,Abendmahlspraxis,práctica de la Santa Cena
https://d-nb.info/gnd/4141012-9,Abendmahlsstreit,controversia sobre la Santa Cena
https://d-nb.info/gnd/4621249-8,Abendmusik,música vespertina
https://d-nb.info/gnd/7747042-4,Abendpfauenauge,esfinge vespertina
https://d-nb.info/gnd/4827195-0,Abendprogramm,programa nocturno
https://d-nb.info/gnd/4358765-3,Abendrealschule,escuela secundaria nocturna
https://d-nb.info/gnd/1365461009,Abendrot,resplandor crepuscular
https://d-nb.info/gnd/4141013-0,Abendschule,escuela nocturna
https://d-nb.info/gnd/4764052-2,Abendsegler,murciélago de cola libre
https://d-nb.info/gnd/4141014-2,Abenteuer,aventura
https://d-nb.info/gnd/4141015-4,Abenteuer <Motiv>,aventura
https://d-nb.info/gnd/4225175-8,Abenteuererzählung,Relato de aventuras
https://d-nb.info/gnd/4140759-3,Abenteuerfilm,Cine de aventuras y acción
https://d-nb.info/gnd/4211406-8,Abenteuerliteratur,Literatura de aventuras
https://d-nb.info/gnd/4112435-2,Abenteuerreise,turismo de aventura
https://d-nb.info/gnd/4284109-4,Abenteuerreise <Motiv>,viaje de aventura
https://d-nb.info/gnd/4000089-8,Abenteuerroman,novela de aventuras
https://d-nb.info/gnd/4731286-5,Abenteuerserie,serie de aventuras
https://d-nb.info/gnd/4112436-4,Abenteuerspiel,juego de aventuras
https://d-nb.info/gnd/4141016-6,Abenteuerspielplatz,parque infantil de aventuras
https://d-nb.info/gnd/4301820-8,Abenteuersport,deporte de aventura
https://d-nb.info/gnd/1214202594,Abenteuersport <Motiv>,deporte de aventura
https://d-nb.info/gnd/4141017-8,Abenteurer,Aventuras y aventureros
https://d-nb.info/gnd/4141019-1,Abenteurer <Motiv>,aventurero
https://d-nb.info/gnd/4205546-5,Abenteurerin,aventurero
https://d-nb.info/gnd/7738302-3,Abenteurerin <Motiv>,aventurera
https://d-nb.info/gnd/4519033-1,Abeokuta <Provinz> / Aufstand <1914>,Abeokuta / rebelión
https://d-nb.info/gnd/4353945-2,aber,pero
https://d-nb.info/gnd/4134516-2,Aberacht,proscripción
https://d-nb.info/gnd/4330300-6,Aberdeen-Angus,Aberdeen-Angus
https://d-nb.info/gnd/4000096-5,Aberglaube,Supersticiones
https://d-nb.info/gnd/4207374-1,Aberglaube <Motiv>,Superstición
https://d-nb.info/gnd/4997361-7,Aberlour <Marke>,Aberlour
https://d-nb.info/gnd/4141020-8,Aberratio ictus,aberratio ictus
https://d-nb.info/gnd/4141022-1,Aberration <Astronomie>,aberración
https://d-nb.info/gnd/4141023-3,Aberrationsfunktion,función de aberración
https://d-nb.info/gnd/4141024-5,Abessinierkatze,gato abisinio
https://d-nb.info/gnd/4649779-1,Abessinischer Senf,mostaza de Abisinia
https://d-nb.info/gnd/4141025-7,Abessinischer Steinbock,íbice de Abisinia
https://d-nb.info/gnd/7739716-2,Abessiv,abessivo
https://d-nb.info/gnd/4262902-0,Abfackeln,quema en antorcha
https://d-nb.info/gnd/4254301-0,Abfahren,partir
https://d-nb.info/gnd/4112438-8,Abfahrtslauf,descenso alpino
https://d-nb.info/gnd/4000098-9,Abfall,residuo
https://d-nb.info/gnd/4373822-9,Abfall <Motiv>,Residuos
https://d-nb.info/gnd/4516234-7,Abfallanalyse,análisis de residuos
https://d-nb.info/gnd/4226590-3,Abfallarmes Produkt,producto con pocos residuos
https://d-nb.info/gnd/4372598-3,Abfallaufkommen,generación de residuos
https://d-nb.info/gnd/4124508-8,Abfallbehandlung,Tratamiento de residuos
https://d-nb.info/gnd/4343291-8,Abfallbehandlungsanlage,instalación de tratamiento de residuos
https://d-nb.info/gnd/4205547-7,Abfallberatung,asesoramiento sobre residuos
https://d-nb.info/gnd/4000100-3,Abfallbeseitigung,Gestión de residuos
https://d-nb.info/gnd/4112440-6,Abfallbeseitigungsanlage,instalación de eliminación de residuos
https://d-nb.info/gnd/4512455-3,Abfallbeseitigungsbetrieb,empresa de eliminación de residuos
https://d-nb.info/gnd/4235007-4,Abfallbeseitigungsgebühr,tasa de eliminación de residuos
https://d-nb.info/gnd/4141026-9,Abfallbeseitigungsrecht,legislación sobre eliminación de residuos
https://d-nb.info/gnd/4516256-6,Abfallbilanz,balance de residuos
https://d-nb.info/gnd/7505942-3,Abfallentgasung,desgasificación de residuos
https://d-nb.info/gnd/4427560-2,Abfallkatalog,catálogo de residuos
https://d-nb.info/gnd/4205149-6,Abfallpolitik,política de residuos
https://d-nb.info/gnd/4194123-8,Abfallrecht,legislación sobre residuos
https://d-nb.info/gnd/4251497-6,Abfallsack,bolsa de residuos
https://d-nb.info/gnd/4141027-0,Abfallsäure,ácido residual
https://d-nb.info/gnd/4331754-6,Abfalltourismus,turismo de residuos
https://d-nb.info/gnd/4203674-4,Abfallvermeidung,minimización de residuos
https://d-nb.info/gnd/4000107-6,Abfallwirtschaft,gestión de residuos
https://d-nb.info/gnd/4508678-3,Abfallwirtschaftsplan,plan de gestión de residuos
https://d-nb.info/gnd/4322517-2,Abfangjäger,caza-interceptor
https://d-nb.info/gnd/4323780-0,Abfangreagenz,reactivo captador
https://d-nb.info/gnd/4308450-3,Abfangreaktion,reacción de captura
https://d-nb.info/gnd/4222487-1,Abferkelbucht,compartimento de parto
https://d-nb.info/gnd/4259180-6,Abferkelstall,establo de partos
https://d-nb.info/gnd/4357373-3,Abfertigung,despacho
https://d-nb.info/gnd/4000110-6,Abfindung,indemnización
https://d-nb.info/gnd/4141030-0,Abfindungsanspruch,derecho a indemnización
https://d-nb.info/gnd/4141031-2,Abfindungsklausel,cláusula de indemnización
https://d-nb.info/gnd/4141032-4,Abfindungsvertrag,acuerdo de indemnización
https://d-nb.info/gnd/4500928-4,Abfischen,pesca de arrastre
https://d-nb.info/gnd/4223602-2,Abflammen,flameado
https://d-nb.info/gnd/4000114-3,Abfluss,desagüe
https://d-nb.info/gnd/4222491-3,Abflusskurve,curva de caudal
https://d-nb.info/gnd/4141033-6,Abflussmenge,caudal de descarga
https://d-nb.info/gnd/4141034-8,Abflussmessung,medición del caudal
https://d-nb.info/gnd/4130899-2,Abflussregime,régimen de caudales
https://d-nb.info/gnd/4487784-5,Abflussrinne,canal de desagüe
https://d-nb.info/gnd/4519372-1,Abflussrohr,tubería de desagüe
https://d-nb.info/gnd/1317152026,Abformen <Reproduktionstechnik>,moldear
https://d-nb.info/gnd/4219522-6,Abformung,moldeado
https://d-nb.info/gnd/4198788-3,Abfrage,consulta
https://d-nb.info/gnd/4342694-3,Abfrage durch Beispiel,consulta por ejemplo
https://d-nb.info/gnd/4134011-5,Abfragesprache,lenguaje de consulta
https://d-nb.info/gnd/4378490-2,Abfrageverarbeitung,procesamiento de consultas
https://d-nb.info/gnd/4141038-5,Abführmittel,Laxante
https://d-nb.info/gnd/4544794-9,Abfüll- und Verpackungsgewerbe,Industria de llenado y envasado
https://d-nb.info/gnd/4141039-7,Abfüllmaschine,Máquina llenadora
https://d-nb.info/gnd/4225566-1,Abfüllverfahren,Proceso de envasado
https://d-nb.info/gnd/4129438-5,Abgabe,Entrega
https://d-nb.info/gnd/4539360-6,Abgabe zollgleicher Wirkung,Exacción de efecto equivalente a un arancel
https://d-nb.info/gnd/4000120-9,Abgabenbelastung,Carga tributaria
https://d-nb.info/gnd/4267319-7,Abgabenerhebung,Recaudación de gravámenes
https://d-nb.info/gnd/4112437-6,Abgabeninzidenz,Incidencia de los gravámenes
https://d-nb.info/gnd/4000121-0,Abgabenrecht,Derecho tributario
https://d-nb.info/gnd/4209880-4,Abgang,Baja
https://d-nb.info/gnd/4604328-7,Abgangsentschädigung,Indemnización por baja
https://d-nb.info/gnd/4455671-8,Abgangsgruppe,Grupo de bajas
https://d-nb.info/gnd/4000123-4,Abgas,Gases de escape
https://d-nb.info/gnd/4141040-3,Abgasanlage,Sistema de escape
https://d-nb.info/gnd/4141041-5,Abgasemission,Emisión de gases de escape
https://d-nb.info/gnd/4133396-2,Abgasentgiftung,Desintoxicación de gases de escape
https://d-nb.info/gnd/4141042-7,Abgasentschwefelung,Desulfuración de gases de escape
https://d-nb.info/gnd/4465297-5,Abgasfahne,Penacho de gases de escape
https://d-nb.info/gnd/4343206-2,Abgasinstallation,Instalación de escape
https://d-nb.info/gnd/4000124-6,Abgaskatalysator,Catalizador de gases de escape
https://d-nb.info/gnd/4120820-1,Abgaskatalysator <Motiv>,Catalizador de gases de escape
https://d-nb.info/gnd/4124507-6,Abgaskessel,Caldera de gases de escape
https://d-nb.info/gnd/4604719-0,Abgasklappe,Compuerta de escape
https://d-nb.info/gnd/1116371308,Abgasnachbehandlung,Postratamiento de gases de escape
https://d-nb.info/gnd/4000125-8,Abgasreinigung,Depuración de gases de escape
https://d-nb.info/gnd/4141043-9,Abgasrückführung,Recirculación de gases de escape
https://d-nb.info/gnd/4221292-3,Abgasschalldämpfer,Silenciador de escape
https://d-nb.info/gnd/4140372-1,Abgassonderuntersuchung,Inspección especial de gases de escape
https://d-nb.info/gnd/115079965X,Abgasstrahl,Chorro de gases de escape
https://d-nb.info/gnd/4191887-3,Abgastemperatur,Temperatura de los gases de escape
https://d-nb.info/gnd/4141044-0,Abgasturboaufladung,Sobrealimentación por turbocompresor de gases de escape
https://d-nb.info/gnd/4141045-2,Abgasturbolader,Turbocompresor de gases de escape
https://d-nb.info/gnd/4331842-3,Abgasuntersuchung,Inspección de gases de escape
https://d-nb.info/gnd/4141046-4,Abgaswärme,Calor de los gases de escape
https://d-nb.info/gnd/4421440-6,Abgebrannter Kernbrennstoff,Combustible nuclear gastado
https://d-nb.info/gnd/4141047-6,Abgebranntes Brennelement,Elemento combustible gastado
https://d-nb.info/gnd/4381756-7,Abgeflachter Lackporling,Poliporo lacado aplanado
https://d-nb.info/gnd/4221299-6,Abgehängte Decke,Techo suspendido
https://d-nb.info/gnd/4504943-9,Abgeleitete Kategorie,Categoría derivada
https://d-nb.info/gnd/1355850320,Abgeleiteter Funktor,Funtor derivado
https://d-nb.info/gnd/4844095-4,Abgeleiteter Teilgraph,Subgrafo derivado
https://d-nb.info/gnd/7591612-5,Abgeltungsteuer,Impuesto sobre las rentas del capital
https://d-nb.info/gnd/7502897-9,Abgeordnetenbestechung,Soborno de parlamentarios
https://d-nb.info/gnd/4200120-1,Abgeordnetengruppe,Grupo parlamentario
https://d-nb.info/gnd/4000135-0,Abgeordneter,Parlamentarios
https://d-nb.info/gnd/4391870-0,Abgeordneter <Motiv>,Parlamentario
https://d-nb.info/gnd/4700928-7,Abgereichertes Uran,Uranio empobrecido
https://d-nb.info/gnd/4743265-2,Abgeschiedenheit,Aislamiento
https://d-nb.info/gnd/4606534-9,Abgeschlossene Bibliografie,Bibliografía cerrada
https://d-nb.info/gnd/4141051-8,Abgeschlossene Kategorie,Categoría cerrada
https://d-nb.info/gnd/4575601-6,Abgeschlossene Menge,Conjunto cerrado
https://d-nb.info/gnd/4141053-1,Abgeschlossene Teilmenge,Subconjunto cerrado
https://d-nb.info/gnd/4141054-3,Abgeschlossener Graph,Grafo cerrado
https://d-nb.info/gnd/4141055-5,Abgeschlossener linearer Operator,Operador lineal cerrado
https://d-nb.info/gnd/4480714-4,Abgeschlossener Operator,Operador cerrado
https://d-nb.info/gnd/4141056-7,Abgeschlossenes Ideal,Ideal cerrado
https://d-nb.info/gnd/7588658-3,Abgeschlossenheit,Cerradura
https://d-nb.info/gnd/4603778-0,Abgeschlossenheit <Mathematik>,Cerradura
https://d-nb.info/gnd/4435545-2,Abgespanntes Tragwerk,Estructura portante pretensada
https://d-nb.info/gnd/4141057-9,Abgestimmtes Verhalten,Comportamiento coordinado
https://d-nb.info/gnd/7637535-3,Abgottschlange <Gattung>,Boa constrictora
https://d-nb.info/gnd/4225841-8,Abgrabung,Excavación
https://d-nb.info/gnd/4997703-9,Abgrabungsrecht,Derecho de excavación
https://d-nb.info/gnd/4014874-9,Abgraten,Desbarbado
https://d-nb.info/gnd/4138430-1,Abgrenzung,Delimitación
https://d-nb.info/gnd/1149073837,Abgrenzung <Motiv>,Delimitación
https://d-nb.info/gnd/4141058-0,Abgrenzungsvereinbarung,Acuerdo de delimitación
https://d-nb.info/gnd/4507089-1,Abgrund,Abismo
https://d-nb.info/gnd/4141059-2,Abgrund <Motiv>,Abismo
https://d-nb.info/gnd/4213751-2,Abgrusung,Desprendimiento de grava
https://d-nb.info/gnd/4131657-5,Abguss,vaciado
https://d-nb.info/gnd/4327499-7,Abhandengekommene Sache,Cosa perdida
https://d-nb.info/gnd/4327498-5,Abhandenkommen,Pérdida
https://d-nb.info/gnd/4134108-9,Abhängige Entwicklung,Desarrollo dependiente
https://d-nb.info/gnd/4221408-7,Abhängiger,Dependiente
https://d-nb.info/gnd/4122750-5,Abhängiges Unternehmen,Empresa dependiente
https://d-nb.info/gnd/4000145-3,Abhängigkeit,Dependencia (Psicología)
https://d-nb.info/gnd/7517316-5,Abhängigkeit <Ontologie>,Dependencia
https://d-nb.info/gnd/4141060-9,Abhängigkeitsbericht,Informe de dependencia
https://d-nb.info/gnd/4658180-7,Abhängigkeitsgraph,Grafo de dependencias
https://d-nb.info/gnd/1268880612,Abhängling,Dependiente
https://d-nb.info/gnd/4463496-1,Abhärtung,Endurecimiento
https://d-nb.info/gnd/4559362-0,Abhebetechnik,Técnica de elevación
https://d-nb.info/gnd/4234996-5,Abhidharmakośa-kārikā,Abhidharmakośa-kārikā
https://d-nb.info/gnd/1310722749,Abhilfeklage,Demanda de reparación
https://d-nb.info/gnd/4141061-0,Abhilfeverfahren,Procedimiento de reparación
https://d-nb.info/gnd/7746456-4,Abhinaya,Abhinaya
https://d-nb.info/gnd/4376983-4,abhinc,abhinc
https://d-nb.info/gnd/4492588-8,Abhisamaya,Abhisamaya
https://d-nb.info/gnd/4365026-0,Abhitze,Calor residual
https://d-nb.info/gnd/4365019-3,Abhitzekessel,Caldera de calor residual
https://d-nb.info/gnd/4343599-3,Abhördienst,Servicio de vigilancia
https://d-nb.info/gnd/4000149-0,Abhörgerät,Dispositivo de escucha
https://d-nb.info/gnd/4217357-7,Abhörtechnik,Técnica de escucha
https://d-nb.info/gnd/4208067-8,ABI/INFORM,ABI/INFORM
https://d-nb.info/gnd/4344979-7,Abicoviromycin,Abicoviromicina
https://d-nb.info/gnd/4289352-5,Abies grandis,Abies grandis
https://d-nb.info/gnd/4409308-1,Abies procera,Abies procera
https://d-nb.info/gnd/4339618-5,Abietinsäure,Ácido abiético
https://d-nb.info/gnd/4771526-1,Abietoideae,Abietoideae
https://d-nb.info/gnd/4340516-2,Abiotische Synthese,Síntesis abiótica
https://d-nb.info/gnd/4292953-2,Abiotischer Faktor,Factor abiótico
https://d-nb.info/gnd/4635913-8,Abipón,Abipón
https://d-nb.info/gnd/4214229-5,Abitibi,Abitibi
https://d-nb.info/gnd/4000154-4,Abiturient,Bachiller
https://d-nb.info/gnd/7506785-7,Abiturientenstreich,Travesura de bachilleres
https://d-nb.info/gnd/4218992-5,Abiturientin,Bachillera
https://d-nb.info/gnd/4761246-0,Abiturkarte,Tarjeta de bachillerato
https://d-nb.info/gnd/4141063-4,Abiturrede,Discurso de graduación
https://d-nb.info/gnd/4494415-9,Abiturzeitung,Periódico de bachillerato
https://d-nb.info/gnd/4659584-3,Abject art,Arte abyecto
https://d-nb.info/gnd/4730199-5,Abklatsch,Calco
https://d-nb.info/gnd/7640794-9,Abklatschverfahren,método de réplica
https://d-nb.info/gnd/4504685-2,Abklingbecken,piscina de decaimiento
https://d-nb.info/gnd/4309270-6,Abklingen <Medizin>,decaimiento
https://d-nb.info/gnd/4287195-5,Abklingen <Physik>,decaimiento
https://d-nb.info/gnd/4604711-6,Abklingendes Plasma,plasma en decaimiento
https://d-nb.info/gnd/4367531-1,Abklingzeit,tiempo de decaimiento
https://d-nb.info/gnd/4468761-8,Abkochen <Textiltechnik>,hervido
https://d-nb.info/gnd/7503688-5,Abkommen / Internationales Privatrecht,acuerdo / Derecho internacional privado
https://d-nb.info/gnd/4279871-1,Abkühlung,enfriamiento
https://d-nb.info/gnd/4000158-1,Abkürzung,Abreviaturas
https://d-nb.info/gnd/7502898-0,Abkürzungsverzeichnis,índice de abreviaturas
https://d-nb.info/gnd/4141065-8,Abladegeschäft,negocio de descarga
https://d-nb.info/gnd/4645822-0,Abladen,descarga
https://d-nb.info/gnd/4397667-0,Ablagerung,deposición
https://d-nb.info/gnd/4328213-1,Ablagerungsgeschwindigkeit,velocidad de deposición
https://d-nb.info/gnd/1232084395,Ablagerungsmilieu,medio de deposición
https://d-nb.info/gnd/4141067-1,Ablass,Indulgencias
https://d-nb.info/gnd/4615406-1,Ablassbrief,carta de indulgencia
https://d-nb.info/gnd/4141068-3,Ablassrecht,derecho de indulgencia
https://d-nb.info/gnd/4141069-5,Ablassstreit,disputa de las indulgencias
https://d-nb.info/gnd/4332070-3,Ablatio placentae,desprendimiento de placenta
https://d-nb.info/gnd/4509468-8,Ablation <Geografie>,ablación
https://d-nb.info/gnd/4276459-2,Ablation <Medizin>,ablación
https://d-nb.info/gnd/4141071-3,Ablation <Raumfahrt>,ablación
https://d-nb.info/gnd/4218743-6,Ablativ,ablativo
https://d-nb.info/gnd/4326765-8,Ablativsyntagma,sintagma ablativo
https://d-nb.info/gnd/4249581-7,Ablativus absolutus,ablativo absoluto
https://d-nb.info/gnd/4366953-0,Ablativus instrumenti,ablativo instrumental
https://d-nb.info/gnd/4366949-9,Ablativus modi,ablativo de modo
https://d-nb.info/gnd/4236796-7,Ablaufberg,lomo de clasificación
https://d-nb.info/gnd/4112443-1,Ablauforganisation,organización de procesos
https://d-nb.info/gnd/4122751-7,Ablaufplanung,planificación de procesos
https://d-nb.info/gnd/4301882-8,Ablaufsteuerung,control de procesos
https://d-nb.info/gnd/4767115-4,Ablaufverfolgung,seguimiento de procesos
https://d-nb.info/gnd/4141072-5,Ablaut,ablaut
https://d-nb.info/gnd/4208012-5,able,disponible
https://d-nb.info/gnd/4207950-0,Ablehnung,Sobreseimiento
https://d-nb.info/gnd/1126742228,Ablehnungsgesuch,solicitud de recusación
https://d-nb.info/gnd/1276051255,Ableismus,capacitismo
https://d-nb.info/gnd/4476315-3,Ableitbarkeit,derivabilidad
https://d-nb.info/gnd/4032229-4,Ableitende Therapie,terapia derivativa
https://d-nb.info/gnd/4202140-6,Ableitung <Bioelektrizität>,derivación
https://d-nb.info/gnd/4323250-4,Ableitung <Elektrotechnik>,derivación
https://d-nb.info/gnd/4233840-2,Ableitung <Infinitesimalrechnung>,derivación
https://d-nb.info/gnd/4068366-7,Ableitung <Linguistik>,Formación de palabras
https://d-nb.info/gnd/4233839-6,Ableitung <Topologie>,derivación
https://d-nb.info/gnd/4365956-1,Ableitung gebrochener Ordnung,derivada de orden fraccionario
https://d-nb.info/gnd/7719525-5,Ableitungsfreie Optimierung,optimización sin derivadas
https://d-nb.info/gnd/4436758-2,Ableitungsfunktion,función derivada
https://d-nb.info/gnd/4124510-6,Ableitungsstrom,corriente de derivación
https://d-nb.info/gnd/7506612-9,Ableitungssuffix,sufijo derivativo
https://d-nb.info/gnd/4312919-5,Ablenkfehler,error de desviación
https://d-nb.info/gnd/4326720-8,Ablenkmagnet,imán de desviación
https://d-nb.info/gnd/4197733-6,Ablenkung,Distracción
https://d-nb.info/gnd/1301003387,Ablenkung <Motiv>,desviación
https://d-nb.info/gnd/4338603-9,Ablenkung <Physik>,desviación
https://d-nb.info/gnd/1221240366,Ablenkungsmanöver,maniobra de distracción
https://d-nb.info/gnd/7516411-5,Ableton Live,Ableton Live
https://d-nb.info/gnd/1170109977,Ableton Push,Ableton Push
https://d-nb.info/gnd/4409850-9,Ablieferung,entrega
https://d-nb.info/gnd/4405070-7,Ablöse,relevo
https://d-nb.info/gnd/4398947-0,Ablöseblase,burbuja de desprendimiento
https://d-nb.info/gnd/4221314-9,Ablösende Betriebsvereinbarung,acuerdo de empresa sustitutivo
https://d-nb.info/gnd/4226200-8,Ablösung,Sustitución
https://d-nb.info/gnd/7595371-7,Ablösung <Motiv>,sustitución
https://d-nb.info/gnd/4197643-5,Ablösungsprinzip,principio de sustitución
https://d-nb.info/gnd/4000170-2,Abluft,aire de extracción
https://d-nb.info/gnd/4500182-0,Abluftanlage,sistema de extracción de aire
https://d-nb.info/gnd/4277136-5,Abluftreinigung,depuración del aire de extracción
https://d-nb.info/gnd/4193987-6,ABM-System,sistema ABM
https://d-nb.info/gnd/4141073-7,Abmagerung,empobrecimiento
https://d-nb.info/gnd/4068367-9,Abmagerungsdiät,Dietas de adelgazamiento
https://d-nb.info/gnd/4578094-8,Abmagnetisierung,desmagnetización
https://d-nb.info/gnd/4141074-9,Abmahnung,amonestación
https://d-nb.info/gnd/4141075-0,Abmarkung,delimitación
https://d-nb.info/gnd/1060346060,Abminderungsbeiwert,coeficiente de reducción
https://d-nb.info/gnd/4632973-0,Abmischen,mezcla
